1.670492529349999905e+09,-1.067476190476212651e+03
1.670492541339999914e+09,-2.187619047621265054e+02
1.670492553349999905e+09,-8.228571428572759032e+02
1.670492565339999914e+09,-7.182380952374078333e+02
1.670492577349999905e+09,-5.317952380951959640e+03
1.670492589339999914e+09,-1.237190476190298796e+03
1.670492601349999905e+09,-6.413333333330228925e+02
1.670492613339999914e+09,4.220476190475746989e+02
1.670492625349999905e+09,-1.591952380951959640e+03
1.670492637339999914e+09,-1.549761904761660844e+03
1.670492649349999905e+09,5.926666666669771075e+02
1.670492661339999914e+09,2.583095238095615059e+03
1.670492673349999905e+09,2.108380952381063253e+03
1.670492685349999905e+09,1.467523809523787349e+03
1.670492697339999914e+09,3.072476190475746989e+03
1.670492709349999905e+09,4.360142857142724097e+03
1.670492721349999905e+09,5.599666666666977108e+03
1.670492733349999905e+09,2.987190476190764457e+03
1.670492745349999905e+09,1.213190476190764457e+03
1.670492757339999914e+09,-5.781428571431897581e+02
1.670492769349999905e+09,-2.586095238095149398e+03
1.670492781339999914e+09,-4.808380952380597591e+03
1.670492793349999905e+09,-2.584428571428637952e+03
1.670492805339999914e+09,-3.949285714285913855e+03
1.670492817349999905e+09,-5.709047619047574699e+03
1.670492829339999914e+09,-7.127238095237873495e+03
1.670492841349999905e+09,-7.080333333333488554e+03
1.670492853349999905e+09,2.042380952378734946e+02
1.670492865339999914e+09,-4.720476190475746989e+03
1.670492877349999905e+09,-2.442476190475746989e+03
1.670492889349999905e+09,-4.137333333333022892e+03
1.670492901339999914e+09,-3.532238095238339156e+03
1.670492913349999905e+09,-2.879333333333488554e+03
1.670492925339999914e+09,1.233333333302289248e+01
1.670492937349999905e+09,5.964333333333488554e+03
1.670492949339999914e+09,1.638476190476678312e+03
1.670492961349999905e+09,3.951952380952890962e+03
1.670492973339999914e+09,2.533000000000465661e+03
1.670492985349999905e+09,3.224000000000000000e+03
1.670492997339999914e+09,3.777476190476212651e+03
1.670493009349999905e+09,7.705380952381063253e+03
1.670493021349999905e+09,6.239190476190764457e+03
1.670493033349999905e+09,4.689904761904850602e+03
1.670493045339999914e+09,-1.230809523809701204e+03
1.670493057349999905e+09,-2.166047619047574699e+03
1.670493069339999914e+09,-4.215238095237873495e+02
1.670493081349999905e+09,-2.982714285714086145e+03
1.670493093339999914e+09,-1.362285714285448194e+03
1.670493105349999905e+09,-1.671666666666511446e+03
1.670493117339999914e+09,-3.871761904762126505e+03
1.670493129349999905e+09,-4.963571428571362048e+03
1.670493141349999905e+09,-6.871428571427240968e+02
1.670493153349999905e+09,-6.120047619047574699e+03
1.670493165339999914e+09,-1.634333333333022892e+03
1.670493177349999905e+09,1.945238095238339156e+03
