1.670492529630000114e+09,7.285238095237873495e+02
1.670492541619999886e+09,-2.329238095238339156e+03
1.670492553630000114e+09,-2.219047619043849409e+02
1.670492565619999886e+09,-1.443047619047109038e+03
1.670492577630000114e+09,-2.781619047618471086e+03
1.670492589619999886e+09,-3.824285714285448194e+03
1.670492601630000114e+09,-4.138666666666511446e+03
1.670492613619999886e+09,-1.253333333333022892e+03
1.670492625630000114e+09,-2.547666666666511446e+03
1.670492637619999886e+09,-3.299571428571827710e+03
1.670492649630000114e+09,2.776619047618471086e+03
1.670492661619999886e+09,9.471428571422584355e+02
1.670492673619999886e+09,1.146952380952425301e+03
1.670492685630000114e+09,4.938571428572759032e+02
1.670492697619999886e+09,2.197428571429103613e+03
1.670492709630000114e+09,1.071904761904850602e+03
1.670492721630000114e+09,-5.533333333348855376e+01
1.670492733630000114e+09,-9.219047619048506021e+02
1.670492745630000114e+09,7.312857142859138548e+02
1.670492757619999886e+09,-7.123809523787349463e+01
1.670492769630000114e+09,-1.769095238095149398e+03
1.670492781619999886e+09,8.025238095237873495e+02
1.670492793630000114e+09,-1.163428571428637952e+03
1.670492805619999886e+09,6.485238095242530107e+02
1.670492817630000114e+09,4.762857142859138548e+02
1.670492829619999886e+09,-4.000000000000000000e+00
1.670492841630000114e+09,1.536142857143189758e+03
1.670492853640000105e+09,-1.348714285714086145e+03
1.670492865619999886e+09,-9.425238095233216882e+02
1.670492877630000114e+09,-1.456619047618936747e+03
1.670492889630000114e+09,-9.357142857145518064e+02
1.670492901619999886e+09,-1.672380952383391559e+02
1.670492913630000114e+09,-1.344809523809701204e+03
1.670492925619999886e+09,-3.156666666665114462e+02
1.670492937630000114e+09,1.363238095238339156e+03
1.670492949630000114e+09,-9.284285714281722903e+02
1.670492961619999886e+09,5.068333333333488554e+03
1.670492973619999886e+09,4.421000000000000000e+03
1.670492985630000114e+09,3.254523809523787349e+03
1.670492997619999886e+09,-6.908571428577415645e+02
1.670493009619999886e+09,3.640000000000000000e+03
1.670493021630000114e+09,1.271047619048040360e+03
1.670493033630000114e+09,5.402761904762592167e+03
1.670493045619999886e+09,-2.700619047618471086e+03
1.670493057630000114e+09,8.070476190480403602e+02
1.670493069630000114e+09,-6.857619047616608441e+02
1.670493081630000114e+09,-1.785857142856810242e+03
1.670493093619999886e+09,9.747142857145518064e+02
1.670493105630000114e+09,-2.585761904761660844e+03
1.670493117630000114e+09,-2.296142857142724097e+03
1.670493129630000114e+09,-2.586380952380597591e+03
1.670493141630000114e+09,-1.797523809523787349e+03
1.670493153630000114e+09,-1.270476190476212651e+03
1.670493165619999886e+09,-4.114285714286379516e+02
1.670493177630000114e+09,7.128571428568102419e+02
1.670493189619999886e+09,2.873666666666045785e+03
1.670493201630000114e+09,3.314571428571362048e+03
1.670493213619999886e+09,2.268523809523321688e+03
1.670493225630000114e+09,9.079047619048506021e+02
1.670493237619999886e+09,1.852047619047109038e+03
1.670493249630000114e+09,8.909523809524253011e+02
1.670493261630000114e+09,-2.666714285714551806e+03
1.670493273630000114e+09,1.866380952380597591e+03
1.670493285619999886e+09,1.811095238095149398e+03
1.670493297630000114e+09,-1.685285714285913855e+03
1.670493309619999886e+09,1.038476190475746989e+03
1.670493321630000114e+09,-2.716285714285913855e+03
1.670493333619999886e+09,4.001428571427240968e+02
1.670493345630000114e+09,1.346571428571827710e+03
1.670493357630000114e+09,2.611666666666977108e+03
1.670493369630000114e+09,-1.065476190475746989e+03
1.670493381630000114e+09,3.848095238097012043e+02
1.670493393630000114e+09,-7.505238095237873495e+02
1.670493405619999886e+09,5.913809523805975914e+02
1.670493417630000114e+09,-4.325714285718277097e+02
1.670493429619999886e+09,-2.516285714285448194e+03
1.670493441630000114e+09,-2.156142857142724097e+03
1.670493453630000114e+09,-4.422952380952425301e+03
1.670493465630000114e+09,-2.906333333333022892e+03
1.670493477619999886e+09,-1.852380952378734946e+01
1.670493489630000114e+09,-1.888809523809235543e+03
1.670493501619999886e+09,1.758000000000465661e+03
1.670493513640000105e+09,-2.246761904761660844e+03
1.670493525630000114e+09,6.124761904762126505e+02
1.670493537619999886e+09,2.921904761907644570e+02
1.670493549630000114e+09,2.534666666666977108e+03
1.670493561630000114e+09,1.563190476190298796e+03
1.670493573630000114e+09,1.664857142856810242e+03
1.670493585619999886e+09,3.531047619047109038e+03
1.670493597630000114e+09,1.392619047618936747e+03
1.670493609630000114e+09,4.669523809524253011e+02
1.670493621619999886e+09,-1.790571428570896387e+03
1.670493633630000114e+09,-2.549619047618936747e+03
1.670493645619999886e+09,1.073904761904384941e+03
1.670493657630000114e+09,-3.814952380952425301e+03
1.670493669619999886e+09,-9.820000000004656613e+02
1.670493681630000114e+09,-4.190476190485060215e+01
1.670493693619999886e+09,-1.389047619048506021e+02
