1.670492524746000051e+09,-3.384047619047760963e+04
1.670492548746999979e+09,-5.815590476190298796e+04
1.670492548750000000e+09,-5.898514285713806748e+04
1.670492572746000051e+09,-7.996628571427986026e+04
1.670492572750000000e+09,-8.149485714285448194e+04
1.670492596746999979e+09,-6.313304761904478073e+04
1.670492620746000051e+09,-1.128552380952239037e+04
1.670492620750000000e+09,-1.279609523809328675e+04
1.670492644744999886e+09,4.628961904761940241e+04
1.670492644750000000e+09,5.449809523809701204e+04
1.670492668746000051e+09,1.088657142857126892e+05
1.670492668750000000e+09,1.179933333333320916e+05
1.670492692730000019e+09,1.359201904761902988e+05
1.670492692733999968e+09,1.417075238095261157e+05
1.670492716744999886e+09,1.244330476190485060e+05
1.670492716750000000e+09,1.260197142857126892e+05
1.670492740744999886e+09,4.193457142856717110e+04
1.670492740750000000e+09,4.302504761904478073e+04
1.670492764746000051e+09,-7.726599999999627471e+04
1.670492788746000051e+09,-1.715293333333320916e+05
1.670492788750000000e+09,-1.725126666666641831e+05
1.670492812746000051e+09,-1.841612380952388048e+05
1.670492812750000000e+09,-1.833900000000000000e+05
1.670492836739000082e+09,-1.354680952380970120e+05
1.670492836740000010e+09,-1.318029523809514940e+05
1.670492860730000019e+09,-5.425171428571268916e+04
1.670492860733999968e+09,-4.924047619047760963e+04
1.670492884746000051e+09,3.277647619047388434e+04
1.670492908746000051e+09,9.805295238095149398e+04
1.670492908750000000e+09,9.608838095238059759e+04
1.670492932746000051e+09,1.253495238095298409e+05
1.670492932750000000e+09,1.196257142857164145e+05
1.670492956746000051e+09,1.190974285714328289e+05
1.670492956750000000e+09,1.130419047619067132e+05
1.670492980744999886e+09,6.542038095238432288e+04
1.670492980750000000e+09,6.166400000000000000e+04
1.670493004746000051e+09,1.120847619047760963e+04
1.670493028746999979e+09,-3.645285714285448194e+04
1.670493028750000000e+09,-3.231228571427986026e+04
1.670493052739000082e+09,-3.802771428570896387e+04
1.670493052740000010e+09,-3.268990476189926267e+04
1.670493076746000051e+09,-4.355857142857089639e+04
1.670493100744999886e+09,-4.557419047619029880e+04
1.670493100750000000e+09,-4.538409523809328675e+04
1.670493124740000010e+09,-5.447171428571268916e+04
1.670493124742000103e+09,-5.608723809523880482e+04
1.670493148744999886e+09,-5.853895238094776869e+04
1.670493148750000000e+09,-5.800304761904478073e+04
1.670493172746000051e+09,-6.192295238094776869e+04
1.670493196744999886e+09,-2.228009523809328675e+04
1.670493196750000000e+09,-1.842914285714551806e+04
1.670493220746000051e+09,5.828952380952239037e+04
1.670493220750000000e+09,6.081200000000000000e+04
1.670493244746000051e+09,1.425869523809552193e+05
1.670493268746000051e+09,1.781496190476231277e+05
1.670493292746000051e+09,1.308976190476231277e+05
1.670493316746000051e+09,3.519342857142910361e+04
1.670493316750000000e+09,3.133971428571641445e+04
1.670493340746999979e+09,-6.750142857142910361e+04
1.670493340750000000e+09,-7.325580952381342649e+04
1.670493364740999937e+09,-1.137471428571455181e+05
1.670493388746000051e+09,-1.056746666666679084e+05
1.670493388750000000e+09,-1.090041904761902988e+05
1.670493412746000051e+09,-7.159771428571268916e+04
1.670493412750000000e+09,-7.271438095238432288e+04
1.670493436750000000e+09,-2.485761904762312770e+04
1.670493436753999949e+09,-2.381190476190671325e+04
1.670493460746000051e+09,-1.456952380955219269e+03
1.670493460750000000e+09,3.573714285712689161e+03
1.670493484739000082e+09,3.609866666666790843e+04
1.670493484740000010e+09,3.969342857142910361e+04
1.670493508746000051e+09,1.014338095238134265e+05
1.670493508750000000e+09,1.060670476190522313e+05
1.670493532733999968e+09,1.478746666666716337e+05
1.670493556746999979e+09,1.521971428571455181e+05
1.670493556750000000e+09,1.561564761904776096e+05
1.670493580730000019e+09,1.069074285714291036e+05
1.670493580733999968e+09,1.076567619047611952e+05
1.670493628746000051e+09,-6.757057142856717110e+04
1.670493628750000000e+09,-7.128285714285448194e+04
1.670493652746000051e+09,-1.371285714285671711e+05
1.670493652750000000e+09,-1.444534285714253783e+05
1.670493676744999886e+09,-1.977739999999962747e+05
1.670493700746000051e+09,-1.909491428571380675e+05
1.670493700750000000e+09,-1.937092380952350795e+05
1.670493724740000010e+09,-1.365600952380895615e+05
1.670493724742000103e+09,-1.348377142857089639e+05
1.670493748744999886e+09,-2.044714285714179277e+04
1.670493748750000000e+09,-1.527819047619029880e+04
1.670493772744999886e+09,1.088674285714253783e+05
1.670493772750000000e+09,1.110785714285671711e+05
1.670493796755000114e+09,2.165860952380932868e+05
1.670493796759999990e+09,2.187697142857126892e+05
1.670493820746000051e+09,2.210939047619029880e+05
1.670493820750000000e+09,2.221996190476194024e+05
1.670493844746000051e+09,1.296196190476156771e+05
1.670493844750000000e+09,1.280779999999962747e+05
1.670493868746000051e+09,-1.929904761910438538e+03
1.670493868750000000e+09,-2.226476190481334925e+03
1.670493892730000019e+09,-1.173137142857164145e+05
1.670493892734999895e+09,-1.160262857142873108e+05
1.670493916739000082e+09,-1.830348571428544819e+05
1.670493916740000010e+09,-1.793768571428544819e+05
1.670493940750000000e+09,-1.885213333333283663e+05
1.670493940753999949e+09,-1.840798095238097012e+05
1.670493964746000051e+09,-1.449615238095223904e+05
1.670493988739000082e+09,-6.080457142857089639e+04
1.670493988740000010e+09,-5.107809523809328675e+04
1.670494012730000019e+09,4.229647619047388434e+04
1.670494012734999895e+09,5.093114285714179277e+04
1.670494036739000082e+09,1.428153333333320916e+05
1.670494036740000010e+09,1.480930476190447807e+05
1.670494060744999886e+09,2.026856190476194024e+05
1.670494060750000000e+09,1.997815238095223904e+05
1.670494084744999886e+09,1.795484761904738843e+05
1.670494108746000051e+09,8.461552380952239037e+04
1.670494108750000000e+09,7.661276190476119518e+04
1.670494132746000051e+09,-4.912666666666418314e+04
1.670494132750000000e+09,-5.678352380952239037e+04
