2022-12-08T09:42:09.349Z,-1067.48,
2022-12-08T09:42:21.339Z,-218.762,
2022-12-08T09:42:33.349Z,-822.857,
2022-12-08T09:42:45.339Z,-718.238,
2022-12-08T09:42:57.349Z,-5317.95,
2022-12-08T09:43:09.339Z,-1237.19,
2022-12-08T09:43:21.349Z,-641.333,
2022-12-08T09:43:33.339Z,422.048,
2022-12-08T09:43:45.349Z,-1591.95,
2022-12-08T09:43:57.339Z,-1549.76,
2022-12-08T09:44:09.349Z,592.667,
2022-12-08T09:44:21.339Z,2583.10,
2022-12-08T09:44:33.349Z,2108.38,
2022-12-08T09:44:45.349Z,1467.52,
2022-12-08T09:44:57.339Z,3072.48,
2022-12-08T09:45:09.349Z,4360.14,
2022-12-08T09:45:21.349Z,5599.67,
2022-12-08T09:45:33.349Z,2987.19,
2022-12-08T09:45:45.349Z,1213.19,
2022-12-08T09:45:57.339Z,-578.143,
2022-12-08T09:46:09.349Z,-2586.10,
2022-12-08T09:46:21.339Z,-4808.38,
2022-12-08T09:46:33.349Z,-2584.43,
2022-12-08T09:46:45.339Z,-3949.29,
2022-12-08T09:46:57.349Z,-5709.05,
2022-12-08T09:47:09.339Z,-7127.24,
2022-12-08T09:47:21.349Z,-7080.33,
2022-12-08T09:47:33.349Z,204.238,
2022-12-08T09:47:45.339Z,-4720.48,
2022-12-08T09:47:57.349Z,-2442.48,
2022-12-08T09:48:09.349Z,-4137.33,
2022-12-08T09:48:21.339Z,-3532.24,
2022-12-08T09:48:33.349Z,-2879.33,
2022-12-08T09:48:45.339Z,12.3333,
2022-12-08T09:48:57.349Z,5964.33,
2022-12-08T09:49:09.339Z,1638.48,
2022-12-08T09:49:21.349Z,3951.95,
2022-12-08T09:49:33.339Z,2533.00,
2022-12-08T09:49:45.349Z,3224.00,
2022-12-08T09:49:57.339Z,3777.48,
2022-12-08T09:50:09.349Z,7705.38,
2022-12-08T09:50:21.349Z,6239.19,
2022-12-08T09:50:33.349Z,4689.90,
2022-12-08T09:50:45.339Z,-1230.81,
2022-12-08T09:50:57.349Z,-2166.05,
2022-12-08T09:51:09.339Z,-421.524,
2022-12-08T09:51:21.349Z,-2982.71,
2022-12-08T09:51:33.339Z,-1362.29,
2022-12-08T09:51:45.349Z,-1671.67,
2022-12-08T09:51:57.339Z,-3871.76,
2022-12-08T09:52:09.349Z,-4963.57,
2022-12-08T09:52:21.349Z,-687.143,
2022-12-08T09:52:33.349Z,-6120.05,
2022-12-08T09:52:45.339Z,-1634.33,
2022-12-08T09:52:57.349Z,1945.24,
2022-12-08T09:53:09.339Z,739.857,
2022-12-08T09:53:21.349Z,59.2857,
2022-12-08T09:53:33.339Z,2962.29,
2022-12-08T09:53:45.349Z,2761.29,
2022-12-08T09:53:57.339Z,5650.90,
2022-12-08T09:54:09.349Z,8117.52,
2022-12-08T09:54:21.349Z,-462.048,
2022-12-08T09:54:33.349Z,-375.905,
2022-12-08T09:54:45.339Z,2130.19,
2022-12-08T09:54:57.349Z,-1167.95,
2022-12-08T09:55:09.339Z,-1279.19,
2022-12-08T09:55:21.349Z,-6038.90,
2022-12-08T09:55:33.339Z,-4789.33,
2022-12-08T09:55:45.349Z,-5511.57,
2022-12-08T09:55:57.349Z,-6806.71,
2022-12-08T09:56:09.339Z,-1764.81,
2022-12-08T09:56:21.349Z,3055.33,
2022-12-08T09:56:33.349Z,4311.29,
2022-12-08T09:56:45.339Z,3931.48,
2022-12-08T09:56:57.349Z,3639.62,
2022-12-08T09:57:09.339Z,3319.95,
2022-12-08T09:57:21.349Z,1412.19,
2022-12-08T09:57:33.349Z,3224.24,
2022-12-08T09:57:45.349Z,-1242.19,
2022-12-08T09:57:57.339Z,-907.857,
2022-12-08T09:58:09.349Z,2024.10,
2022-12-08T09:58:21.339Z,-1619.38,
2022-12-08T09:58:33.349Z,-5911.52,
2022-12-08T09:58:45.349Z,-1668.00,
2022-12-08T09:58:57.339Z,-1674.71,
2022-12-08T09:59:09.349Z,2135.76,
2022-12-08T09:59:21.349Z,-256.238,
2022-12-08T09:59:33.349Z,-1489.43,
2022-12-08T09:59:45.339Z,-439.190,
2022-12-08T09:59:57.349Z,-1809.00,
2022-12-08T10:00:09.349Z,5646.62,
2022-12-08T10:00:21.339Z,3678.52,
2022-12-08T10:00:33.349Z,665.286,
2022-12-08T10:00:45.339Z,454.190,
2022-12-08T10:00:57.349Z,-2355.24,
2022-12-08T10:01:09.339Z,-289.286,
2022-12-08T10:01:21.349Z,4008.24,
2022-12-08T10:01:33.339Z,434.810,
2022-12-08T10:01:45.349Z,440.095,
2022-12-08T10:01:57.339Z,485.000,
2022-12-08T10:02:09.349Z,-1460.48,
2022-12-08T10:02:21.349Z,-1080.62,
2022-12-08T10:02:33.349Z,-5543.71,
2022-12-08T10:02:45.339Z,-1788.95,
2022-12-08T10:02:57.349Z,-4706.29,
2022-12-08T10:03:09.339Z,-2750.52,
2022-12-08T10:03:21.349Z,-1693.33,
2022-12-08T10:03:33.349Z,-3954.43,
2022-12-08T10:03:45.349Z,-4958.90,
2022-12-08T10:03:57.339Z,-3734.10,
2022-12-08T10:04:09.349Z,-6288.33,
2022-12-08T10:04:21.339Z,-5213.76,
2022-12-08T10:04:33.349Z,-2291.62,
2022-12-08T10:04:45.349Z,-4434.48,
2022-12-08T10:04:57.339Z,-1353.43,
2022-12-08T10:05:09.349Z,2583.81,
2022-12-08T10:05:21.349Z,3818.62,
2022-12-08T10:05:33.339Z,664.143,
2022-12-08T10:05:45.349Z,3436.71,
2022-12-08T10:05:57.349Z,6125.10,
2022-12-08T10:06:09.349Z,5652.48,
2022-12-08T10:06:21.339Z,8983.14,
2022-12-08T10:06:33.349Z,5960.38,
2022-12-08T10:06:45.349Z,3787.81,
2022-12-08T10:06:57.339Z,3060.00,
2022-12-08T10:07:09.349Z,4056.29,
2022-12-08T10:07:21.349Z,3440.33,
2022-12-08T10:07:33.339Z,4684.29,
2022-12-08T10:07:45.349Z,7012.14,
2022-12-08T10:07:57.349Z,6567.14,
2022-12-08T10:08:09.349Z,9998.38,
2022-12-08T10:08:21.339Z,5356.95,
2022-12-08T10:08:33.349Z,-928.857,
2022-12-08T10:08:45.339Z,-2444.71,
2022-12-08T10:08:57.349Z,-3125.05,
2022-12-08T10:09:09.349Z,-4422.43,
2022-12-08T10:09:21.349Z,-485.810,
2022-12-08T10:09:33.339Z,-2158.67,
2022-12-08T10:09:45.349Z,-4196.81,
2022-12-08T10:09:57.349Z,1122.76,
2022-12-08T10:10:09.349Z,-811.286,
2022-12-08T10:10:21.339Z,-12.5238,
2022-12-08T10:10:33.349Z,-3267.57,
2022-12-08T10:10:45.349Z,1251.76,
2022-12-08T10:10:57.339Z,2633.57,
2022-12-08T10:11:09.359Z,-5413.52,
2022-12-08T10:11:21.349Z,-5437.24,
2022-12-08T10:11:33.339Z,-12140.0,
2022-12-08T10:11:45.349Z,-8270.95,
2022-12-08T10:11:57.349Z,-8150.67,
2022-12-08T10:12:09.349Z,-939.429,
2022-12-08T10:12:21.339Z,1996.71,
2022-12-08T10:12:33.349Z,2730.24,
2022-12-08T10:12:45.349Z,4273.52,
2022-12-08T10:12:57.339Z,1747.86,
2022-12-08T10:13:09.349Z,1668.00,
2022-12-08T10:13:21.339Z,6521.48,
2022-12-08T10:13:33.349Z,5882.71,
2022-12-08T10:13:45.339Z,4705.90,
2022-12-08T10:13:57.349Z,-3705.19,
2022-12-08T10:14:09.349Z,1806.86,
2022-12-08T10:14:21.339Z,317.286,
2022-12-08T10:14:33.349Z,1968.95,
2022-12-08T10:14:45.339Z,-2294.95,
2022-12-08T10:14:57.349Z,-426.286,
2022-12-08T10:15:09.339Z,1552.71,
2022-12-08T10:15:21.349Z,-1641.90,
2022-12-08T10:15:33.339Z,2829.33,
2022-12-08T10:15:45.349Z,-1869.48,
2022-12-08T10:15:57.349Z,-953.333,
2022-12-08T10:16:09.349Z,-790.048,
2022-12-08T10:16:21.339Z,-1896.67,
2022-12-08T10:16:33.349Z,-346.238,
2022-12-08T10:16:45.339Z,1187.67,
2022-12-08T10:16:57.349Z,-249.190,
2022-12-08T10:17:09.339Z,-950.524,
2022-12-08T10:17:21.349Z,-2868.67,
2022-12-08T10:17:33.339Z,-4869.90,
2022-12-08T10:17:45.349Z,-2758.67,
2022-12-08T10:17:57.339Z,-2432.29,
2022-12-08T10:18:09.349Z,1530.29,
2022-12-08T10:18:21.339Z,-676.571,
2022-12-08T10:18:33.349Z,-3939.67,
2022-12-08T10:18:45.349Z,-2631.62,
2022-12-08T10:18:57.349Z,-2094.62,
2022-12-08T10:19:09.339Z,-6229.48,
2022-12-08T10:19:21.349Z,-4514.43,
2022-12-08T10:19:33.339Z,-3256.90,
2022-12-08T10:19:45.349Z,-3803.10,
2022-12-08T10:19:57.349Z,889.619,
2022-12-08T10:20:09.349Z,3536.81,
2022-12-08T10:20:21.339Z,627.095,
2022-12-08T10:20:33.349Z,3618.19,
2022-12-08T10:20:45.349Z,3579.29,
2022-12-08T10:20:57.349Z,1420.95,
2022-12-08T10:21:09.339Z,6024.10,
2022-12-08T10:21:21.349Z,1053.67,
2022-12-08T10:21:33.339Z,2431.33,
2022-12-08T10:21:45.349Z,4777.95,
2022-12-08T10:21:57.349Z,527.429,
2022-12-08T10:22:09.339Z,1413.52,
2022-12-08T10:22:21.349Z,2905.10,
2022-12-08T10:22:33.349Z,2076.62,
2022-12-08T10:22:45.339Z,7683.24,
2022-12-08T10:22:57.349Z,5472.33,
2022-12-08T10:23:09.339Z,3366.95,
2022-12-08T10:23:21.349Z,4242.95,
2022-12-08T10:23:33.339Z,1325.29,
2022-12-08T10:23:45.349Z,900.857,
2022-12-08T10:23:57.349Z,799.857,
2022-12-08T10:24:09.349Z,58.0000,
2022-12-08T10:24:21.339Z,-2672.24,
2022-12-08T10:24:33.349Z,-2970.00,
2022-12-08T10:24:45.349Z,-2046.00,
2022-12-08T10:24:57.339Z,-5698.81,
2022-12-08T10:25:09.349Z,-5027.19,
2022-12-08T10:25:21.349Z,-1405.05,
2022-12-08T10:25:33.339Z,-3885.43,
2022-12-08T10:25:45.349Z,-921.000,
2022-12-08T10:25:57.339Z,446.905,
2022-12-08T10:26:09.349Z,-2963.48,
2022-12-08T10:26:21.339Z,822.381,
